PA_ID,PA_DC,PA_CPX,PA_CTF,PA_TOTAL,PA_IDADEMX,PA_IDADEMN,PA_SEXO
020404003,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,2,06,7.4,130.0,0.0,A
020404004,RADIOGRAFIA DE ARTICULACAO ESTERNO-CLAVICULAR,2,06,7.4,130.0,0.0,A
020404005,RADIOGRAFIA DE BRACO,2,06,7.77,130.0,0.0,A
020404006,RADIOGRAFIA DE CLAVICULA,2,06,7.4,130.0,0.0,A
020404007,RADIOGRAFIA DE COTOVELO,2,06,5.9,130.0,0.0,A
020404008,RADIOGRAFIA DE DEDOS DA MAO,2,06,5.62,130.0,0.0,A
020404009,RADIOGRAFIA DE MAO,2,06,6.3,130.0,0.0,A
020404010,RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSEA),2,06,6.0,130.0,0.0,A
020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),2,06,7.98,130.0,0.0,A
020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),2,06,6.91,130.0,0.0,A
020405001,CLISTER OPACO C/ DUPLO CONTRASTE,2,06,47.76,130.0,0.0,A
020405002,COLANGIOGRAFIA PER-OPERATORIA,2,06,32.61,130.0,0.0,A
020405003,COLANGIOGRAFIA POS-OPERATORIA,2,06,32.61,130.0,0.0,A
020405004,DUODENOGRAFIA HIPOTONICA,2,06,34.52,130.0,0.0,A
020405005,FISTULOGRAFIA,2,06,45.34,130.0,0.0,A
020405006,HISTEROSSALPINGOGRAFIA,2,06,45.34,130.0,0.0,A
020405007,PIELOGRAFIA ANTEROGRADA PERCUTANEA,3,06,73.15,130.0,0.0,A
020405008,PIELOGRAFIA ASCENDENTE,2,06,52.11,130.0,0.0,A
020405010,PLANIGRAFIA DE RIM S/ CONTRASTE,2,06,14.48,130.0,0.0,A
020405011,RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),2,06,10.73,130.0,0.0,A
020405012,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),2,06,15.3,130.0,0.0,A
020405013,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),2,06,7.17,130.0,0.0,A
020405014,RADIOGRAFIA DE ESTOMAGO E DUODENO,2,06,35.22,130.0,0.0,A
020405015,RADIOGRAFIA DE INTESTINO DELGADO (TRANSITO),2,06,47.59,130.0,0.0,A
020405016,RADIOGRAFIA P/ ESTUDO DO DELGADO C/ DUPLO CONTRASTE (ENTEROC,2,06,48.09,130.0,0.0,A
020405017,URETROCISTOGRAFIA,2,06,52.11,130.0,0.0,A
020405018,UROGRAFIA VENOSA,2,06,57.4,130.0,0.0,A
020406001,ARTROGRAFIA,2,06,45.34,130.0,0.0,A
020406002,DENSITOMETRIA OSSEA DUO-ENERGETICA DE COLUNA (VERTEBRAS LOMB,3,06,55.1,130.0,0.0,A
020406003,ESCANOMETRIA,2,06,7.77,130.0,0.0,A
020406004,PLANIGRAFIA DE OSSO - SUBSIDIARIA A OUTROS EXAMES (POR PLANO,2,06,18.68,130.0,0.0,A
020406005,PLANIGRAFIA DE OSSO EM 2 PLANOS,2,06,18.68,130.0,0.0,A
020406006,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,2,06,7.77,130.0,0.0,A
020406007,RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,2,06,7.77,130.0,0.0,A
020406008,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,2,06,6.5,130.0,0.0,A
020406009,RADIOGRAFIA DE BACIA,2,06,7.77,130.0,0.0,A
020406010,RADIOGRAFIA DE CALCANEO,2,06,6.5,130.0,0.0,A
020406011,RADIOGRAFIA DE COXA,2,06,8.94,130.0,0.0,A
020406012,RADIOGRAFIA DE JOELHO (AP + LATERAL),2,06,6.78,130.0,0.0,A
020406013,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),2,06,7.16,130.0,0.0,A
020406014,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + OBLIQUA + 3,2,06,9.29,130.0,0.0,A
020406015,RADIOGRAFIA DE PE / DEDOS DO PE,2,06,6.78,130.0,0.0,A
020406016,RADIOGRAFIA DE PERNA,2,06,8.94,130.0,0.0,A
020406017,RADIOGRAFIA PANORAMICA DE MEMBROS INFERIORES,2,06,9.29,130.0,0.0,A
020501001,ECOCARDIOGRAFIA DE ESTRESSE,3,06,165.0,130.0,0.0,A
020501002,ECOCARDIOGRAFIA TRANSESOFAGICA,3,06,165.0,130.0,0.0,A
020501003,ECOCARDIOGRAFIA TRANSTORACICA,2,06,67.86,130.0,0.0,A
020501004,ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,2,06,39.6,130.0,0.0,A
020501005,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,2,06,42.9,60.0,8.0,A
020502001,ECODOPPLER TRANSCRANIANO,2,06,117.0,130.0,0.0,A
020502002,PAQUIMETRIA ULTRASSONICA,2,06,14.81,130.0,0.0,A
020502003,ULTRASSONOGRAFIA DE ABDOMEN SUPERIOR,2,06,24.2,130.0,0.0,A
020502004,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,2,06,37.95,130.0,0.0,A
020502005,ULTRASSONOGRAFIA DE APARELHO URINARIO,2,06,24.2,130.0,0.0,A
020502006,ULTRASSONOGRAFIA DE ARTICULACAO,2,06,24.2,130.0,0.0,A
020502007,ULTRASSONOGRAFIA DE BOLSA ESCROTAL,2,06,24.2,130.0,0.0,A
020502008,ULTRASSONOGRAFIA DE GLOBO OCULAR / ORBITA (MONOCULAR),2,06,24.2,130.0,0.0,A
020502009,ULTRASSONOGRAFIA MAMARIA BILATERAL,2,06,24.2,130.0,10.0,A
020502010,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,2,06,24.2,130.0,10.0,A
020502011,ULTRASSONOGRAFIA DE PROSTATA (VIA TRANSRETAL),2,06,24.2,130.0,10.0,A
020502012,ULTRASSONOGRAFIA DE TIREOIDE,2,06,24.2,130.0,0.0,A
020502013,ULTRASSONOGRAFIA DE TORAX (EXTRACARDIACA),2,06,24.2,130.0,0.0,A
020502014,ULTRASSONOGRAFIA OBSTETRICA,2,06,24.2,60.0,8.0,A
020502015,ULTRASSONOGRAFIA OBSTETRICA C/ DOPPLER COLORIDO E PULSADO,2,06,39.6,60.0,8.0,A
020502016,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),2,06,24.2,130.0,0.0,A
020502017,ULTRASSONOGRAFIA TRANSFONTANELA,2,06,24.2,4.0,0.0,A
020502018,ULTRASSONOGRAFIA TRANSVAGINAL,2,06,24.2,130.0,9.0,A
020502019,MARCACAO DE LESAO PRE-CIRURGICA DE LESAO NAO PALPAVEL DE MAM,2,06,25.43,130.0,19.0,A
020502022,ELASTOGRAFIA HEPATICA ULTRASSONICA,2,06,24.2,130.0,0.0,A
020601001,TOMOGRAFIA COMPUTADORIZADA DE COLUNA CERVICAL C/ OU S/ CONTR,3,06,86.76,130.0,0.0,A
020601002,TOMOGRAFIA COMPUTADORIZADA DE COLUNA LOMBO-SACRA C/ OU S/ CO,3,06,101.1,130.0,0.0,A
020601003,TOMOGRAFIA COMPUTADORIZADA DE COLUNA TORACICA C/ OU S/ CONTR,3,06,86.76,130.0,0.0,A
020601004,TOMOGRAFIA COMPUTADORIZADA DE FACE / SEIOS DA FACE / ARTICUL,3,06,86.75,130.0,0.0,A
020601005,TOMOGRAFIA COMPUTADORIZADA DO PESCOCO,3,06,86.75,130.0,0.0,A
020601006,TOMOGRAFIA COMPUTADORIZADA DE SELA TURCICA,3,06,97.44,130.0,0.0,A
020601007,TOMOGRAFIA COMPUTADORIZADA DO CRANIO,3,06,97.44,130.0,0.0,A
020601008,TOMOMIELOGRAFIA COMPUTADORIZADA,3,06,138.63,130.0,0.0,A
020601009,TOMOGRAFIA POR EMISSAO DE POSITRONS (PET-CT),3,06,2107.22,130.0,0.0,A
020602001,TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO SUPERIO,3,06,86.75,130.0,0.0,A
020602002,TOMOGRAFIA COMPUTADORIZADA DE SEGMENTOS APENDICULARES - (BRA,3,06,86.75,130.0,0.0,A
020602003,TOMOGRAFIA COMPUTADORIZADA DE TORAX,3,06,136.41,130.0,0.0,A
020603001,TOMOGRAFIA COMPUTADORIZADA DE ABDOMEN SUPERIOR,3,06,138.63,130.0,0.0,A
020603002,TOMOGRAFIA COMPUTADORIZADA DE ARTICULACOES DE MEMBRO INFERIO,3,06,86.75,130.0,0.0,A
020603003,TOMOGRAFIA COMPUTADORIZADA DE PELVE / BACIA / ABDOMEN INFERI,3,06,138.63,130.0,0.0,A
020701001,ANGIORESSONANCIA CEREBRAL,3,06,268.75,130.0,0.0,A
020701002,RESSONANCIA MAGNETICA DE ARTICULACAO TEMPORO-MANDIBULAR (BIL,3,06,268.75,130.0,0.0,A
020701003,RESSONANCIA MAGNETICA DE COLUNA CERVICAL/PESCOCO,3,06,268.75,130.0,0.0,A
020701004,RESSONANCIA MAGNETICA DE COLUNA LOMBO-SACRA,3,06,268.75,130.0,0.0,A
020701005,RESSONANCIA MAGNETICA DE COLUNA TORACICA,3,06,268.75,130.0,0.0,A
020701006,RESSONANCIA MAGNETICA DE CRANIO,3,06,268.75,130.0,0.0,A
020701007,RESSONANCIA MAGNETICA DE SELA TURCICA,3,06,268.75,130.0,0.0,A
020702001,RESSONANCIA MAGNETICA DE CORACAO / AORTA C/ CINE,3,06,361.25,130.0,0.0,A
020702002,RESSONANCIA MAGNETICA DE MEMBRO SUPERIOR (UNILATERAL),3,06,268.75,130.0,0.0,A
020702003,RESSONANCIA MAGNETICA DE TORAX,3,06,268.75,130.0,0.0,A
020702006,RESSONANCIA MAGNETICA DA MAMA,3,06,268.75,130.0,0.0,A
020703001,RESSONANCIA MAGNETICA DE ABDOMEN SUPERIOR,3,06,268.75,130.0,0.0,A
020703002,RESSONANCIA MAGNETICA DE BACIA / PELVE / ABDOMEN INFERIOR,3,06,268.75,130.0,0.0,A
020703003,RESSONANCIA MAGNETICA DE MEMBRO INFERIOR (UNILATERAL),3,06,268.75,130.0,0.0,A
020703004,RESSONANCIA MAGNETICA DE VIAS BILIARES/COLANGIORRESSONANCIA,3,06,268.75,130.0,0.0,A
020703005,RESSONANCIA MAGN TICA MULTIPARAM TRICA DA PROSTATA,3,06,268.75,130.0,0.0,M
020801001,CINTILOGRAFIA DE CORACAO C/ GALIO 67,3,06,457.55,130.0,0.0,A
020801002,CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUA,3,06,408.52,130.0,0.0,A
020801003,CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUA,3,06,383.07,130.0,0.0,A
020801004,CINTILOGRAFIA DE MIOCARDIO P/ LOCALIZACAO DE NECROSE (MINIMO,3,06,166.47,130.0,0.0,A
020801005,CINTILOGRAFIA P/ AVALIACAO DE FLUXO SANGUINEO DE EXTREMIDADE,3,06,114.02,130.0,0.0,A
020801006,CINTILOGRAFIA P/ QUANTIFICACAO DE SHUNT EXTRACARDIACO,3,06,142.57,130.0,0.0,A
020801007,CINTILOGRAFIA SINCRONIZADA DE CAMARAS CARDIACAS EM SITUACAO,3,06,214.85,130.0,0.0,A
020801008,CINTILOGRAFIA SINCRONIZADA DE CAMARAS CARDIACAS EM SITUACAO,3,06,176.72,130.0,0.0,A
020801009,DETERMINACAO DE FLUXO SANGUINEO REGIONAL,3,06,123.93,130.0,0.0,A
020802001,CINTILOGRAFIA DE FIGADO E BACO (MINIMO 5 IMAGENS),3,06,133.26,130.0,0.0,A
020802002,CINTILOGRAFIA DE FIGADO E VIAS BILIARES,3,06,187.93,130.0,0.0,A
020802003,CINTILOGRAFIA DE GLANDULAS SALIVARES C/ OU S/ ESTIMULO,3,06,87.89,130.0,0.0,A
020802005,CINTILOGRAFIA P/ ESTUDO DE TRANSITO ESOFAGICO (LIQUIDO),3,06,135.38,130.0,0.0,A
020802006,CINTILOGRAFIA P/ ESTUDO DE TRANSITO ESOFAGICO (SEMI-SOLIDO),3,06,135.38,130.0,0.0,A
020802007,CINTILOGRAFIA P/ ESTUDO DE TRANSITO GASTRICO,3,06,144.22,130.0,0.0,A
020802008,CINTILOGRAFIA P/ PESQUISA DE DIVERTICULOSE DE MECKEL,3,06,114.86,130.0,0.0,A
020802009,CINTILOGRAFIA P/ PESQUISA DE HEMORRAGIA DIGESTIVA ATIVA,3,06,157.23,130.0,0.0,A
020802010,CINTILOGRAFIA P/ PESQUISA DE HEMORRAGIA DIGESTIVA NAO ATIVA,3,06,310.82,130.0,0.0,A
020802011,CINTILOGRAFIA P/ PESQUISA DE REFLUXO GASTRO-ESOFAGICO,3,06,135.38,130.0,0.0,A
020802012,IMUNO-CINTILOGRAFIA (ANTICORPO MONOCLONAL),3,06,1103.26,130.0,0.0,A
020803001,CINTILOGRAFIA DE PARATIREOIDES,3,06,324.54,130.0,0.0,A
020803002,CINTILOGRAFIA DE TIREOIDE COM OU SEM CAPTACAO,3,06,77.28,130.0,0.0,A
020803003,CINTILOGRAFIA DE TIREOIDE C/ TESTE DE SUPRESSAO / ESTIMULO,3,06,107.3,130.0,0.0,A
020803004,CINTILOGRAFIA P/ PESQUISA DO CORPO INTEIRO,3,06,338.7,130.0,0.0,A
020803005,TESTE DO PERCLORATO C/ RADIOISOTOPO,3,06,107.4,130.0,0.0,A
020804002,CINTILOGRAFIA DE RIM C/ GALIO 67,3,06,457.55,130.0,0.0,A
020804003,CINTILOGRAFIA DE TESTICULO E BOLSA ESCROTAL,3,06,108.94,130.0,0.0,A
020804005,CINTILOGRAFIA RENAL/RENOGRAMA (QUALITATIVA E/OU QUANTITATIVA,3,06,133.03,130.0,0.0,A
020804006,CISTOCINTILOGRAFIA DIRETA,3,06,122.97,130.0,0.0,A
020804007,CISTOCINTILOGRAFIA INDIRETA,3,06,144.5,130.0,0.0,A
020804008,DETERMINACAO DE FILTRACAO GLOMERULAR,3,06,63.22,130.0,0.0,A
020804009,DETERMINACAO DE FLUXO PLASMATICO RENAL,3,06,63.22,130.0,0.0,A
020804010,ESTUDO RENAL DINAMICO C/ OU S/ DIURETICO,3,06,165.24,130.0,0.0,A
020805001,CINTILOGRAFIA DE ARTICULACOES E/OU EXTREMIDADES E/OU OSSO,3,06,180.32,130.0,0.0,A
020805003,CINTILOGRAFIA DE OSSOS COM OU SEM FLUXO SANGUiNEO (CORPO INT,3,06,190.99,130.0,0.0,A
020805004,CINTILOGRAFIA DE SEGMENTO OSSEO C/ GALIO 67,3,06,457.55,130.0,0.0,A
020806001,CINTILOGRAFIA DE PERFUSAO CEREBRAL C/ TALIO (SPCTO),3,06,438.01,130.0,0.0,A
020806002,CISTERNOCINTILOGRAFIA (INCLUINDO PESQUISA E/OU AVALIACAO DO,3,06,205.34,130.0,0.0,A
020806003,ESTUDO DE FLUXO SANGUINEO CEREBRAL,3,06,119.16,130.0,0.0,A
020807001,CINTILOGRAFIA DE PULMAO C/ GALIO 67,3,06,457.55,130.0,0.0,A
020807002,CINTILOGRAFIA DE PULMAO P/ PESQUISA DE ASPIRACAO,3,06,127.51,130.0,0.0,A
020807003,CINTILOGRAFIA DE PULMAO POR INALACAO (MINIMO 2 PROJECOES),3,06,128.12,130.0,0.0,A
020807004,CINTILOGRAFIA DE PULMAO POR PERFUSAO (MINIMO 4 PROJECOES),3,06,130.5,130.0,0.0,A
020808001,CINTILOGRAFIA DE SISTEMA RETICULO-ENDOTELIAL (MEDULA OSSEA),3,06,112.61,130.0,0.0,A
020808002,DEMONSTRACAO DE SEQUESTRO DE HEMACIAS PELO BACO (C/ RADIOISO,3,06,97.37,130.0,0.0,A
020808003,DETERMINACAO DE SOBREVIDA DE HEMACIAS (C/ RADIOSOTOPOS),3,06,54.36,130.0,0.0,A
020808004,LINFOCINTILOGRAFIA,3,06,141.33,130.0,0.0,A
020809001,CINTILOGRAFIA DE CORPO INTEIRO C/ GALIO 67 P/ PESQUISA DE NE,3,06,906.8,130.0,0.0,A
020809002,CINTILOGRAFIA DE GLANDULA LACRIMAL (DACRIOCINTILOGRAFIA),3,06,66.23,130.0,0.0,A
020809003,CINTILOGRAFIA DE MAMA (BILATERAL),3,06,289.43,130.0,16.0,A
020901001,COLANGIOPANCREATOGRAFIA RETROGRADA (VIA ENDOSCOPICA),2,06,90.68,130.0,0.0,A
020901002,COLONOSCOPIA (COLOSCOPIA),2,06,112.66,130.0,0.0,A
020901003,ESOFAGOGASTRODUODENOSCOPIA,2,06,48.16,130.0,0.0,A
020901004,LAPAROSCOPIA,2,06,40.37,130.0,0.0,A
020901005,RETOSSIGMOIDOSCOPIA,2,06,23.13,130.0,0.0,A
020901006,VIDEOLAPAROSCOPIA,3,06,95.0,130.0,0.0,A
020902001,CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,2,06,18.0,130.0,0.0,A
020903001,HISTEROSCOPIA CIRURGICA,2,06,76.5,130.0,10.0,A
020904001,BRONCOSCOPIA (BRONCOFIBROSCOPIA),2,06,36.02,130.0,0.0,A
020904002,LARINGOSCOPIA,2,06,47.14,130.0,0.0,A
020904003,TRAQUEOSCOPIA,2,06,348.59,130.0,0.0,A
020904004,VIDEOLARINGOSCOPIA,2,06,45.5,130.0,0.0,A
021001002,ANGIOGRAFIA DE ARCO AORTICO,3,06,137.01,130.0,0.0,A
021001003,ANGIOGRAFIA DE ARCO AORTICO E TRONCOS SUPRA-AORTICOS,3,06,137.01,130.0,0.0,A
021001004,AORTOGRAFIA ABDOMINAL,3,06,189.73,130.0,0.0,A
021001005,AORTOGRAFIA TORACICA,3,06,170.44,130.0,0.0,A
021001006,ARTERIOGRAFIA CERVICO-TORACICA,3,06,201.01,130.0,0.0,A
021001007,ARTERIOGRAFIA DE MEMBRO,3,06,179.46,130.0,0.0,A
021001008,ARTERIOGRAFIA DIGITAL (POR VIA VENOSA),3,06,200.01,130.0,0.0,A
021001009,ARTERIOGRAFIA P/ INVESTIGACAO DE DOENCA ARTERIOSCLEROTICA AO,3,06,504.33,130.0,0.0,A
021001010,ARTERIOGRAFIA P/ INVESTIGACAO DE HEMORRAGIA CEREBRAL,3,06,504.43,130.0,0.0,A
021001011,ARTERIOGRAFIA P/ INVESTIGACAO DE ISQUEMIA CEREBRAL,3,06,504.43,130.0,0.0,A
021001012,ARTERIOGRAFIA PELVICA,3,06,170.44,130.0,0.0,A
021001013,ARTERIOGRAFIA SELETIVA DE CAROTIDA,3,06,190.31,130.0,0.0,A
021001014,ARTERIOGRAFIA SELETIVA POR CATETER (POR VASO),3,06,201.51,130.0,0.0,A
021001015,ARTERIOGRAFIA SELETIVA VERTEBRAL,3,06,201.01,130.0,0.0,A
021001016,ESPLENOPORTOGRAFIA,3,06,182.45,130.0,0.0,A
021001017,FLEBOGRAFIA DE MEMBRO,3,06,145.94,130.0,0.0,A
021001018,FLEBOGRAFIA DE CAVA INFERIOR E/OU SUPERIOR,3,06,200.01,130.0,0.0,A
021001019,LINFANGIOADENOGRAFIA,3,06,199.4,130.0,0.0,A
021001020,PORTOGRAFIA TRANS-HEPATICA,3,06,200.01,130.0,0.0,A
021002001,COLANGIOGRAFIA TRANSCUTANEA,3,06,45.34,130.0,0.0,A
021101001,CAPILAROSCOPIA,2,06,28.42,130.0,0.0,A
021101002,INVESTIGACAO ULTRASSONICA (PLETISMOGRAFIA),2,06,1.31,10.0,0.0,A
021101003,OSCILOMETRIA DE IMPULSO,2,06,1.31,130.0,0.0,A
021101004,PLETISMOGRAFIA (POR LATERALIDADE / TERRITORIO),2,06,1.31,130.0,0.0,A
021102001,CATETERISMO CARDIACO,3,06,730.04,130.0,12.0,A
021102002,CATETERISMO CARDIACO EM PEDIATRIA,3,06,653.72,19.0,0.0,A
021102003,ELETROCARDIOGRAMA,2,06,5.15,130.0,0.0,A
021102004,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),2,06,30.0,130.0,0.0,A
021102005,MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (M.A.P.A),2,06,10.07,130.0,0.0,A
021102006,TESTE DE ESFORCO / TESTE ERGOMETRICO,2,06,30.0,130.0,0.0,A
021102008,REALIZACAO ELETROCARDIOGRAMA EM SERVICO DE ATENDIMENTO MOVEL,2,04,1.03,130.0,0.0,A
021102009,TELE-ELETROCARDIOGRAMA SiNCRONO/LAUDO,2,04,0.0,130.0,0.0,A
021103001,AVALIACAO CINEMATICA E DE PARAMETROS LINEARES,2,06,1.26,130.0,4.0,A
021103002,"AVALIACAO CINETICA, CINEMATICA E DE PARAMETROS LINEARES",2,06,1.26,130.0,4.0,A
021103003,AVALIACAO DE EQUILiBRIO ESTATICO EM PLACA DE FORCA,2,06,1.26,130.0,4.0,A
021103004,AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA,2,06,10.0,130.0,0.0,A
021103005,AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA COM TRANSDUTORES,2,06,10.0,130.0,4.0,A
021103006,AVALIACAO DE MOVIMENTO (POR IMAGEM),2,06,1.26,130.0,4.0,A
021103007,AVALIACAO FUNCIONAL MUSCULAR,2,06,1.26,130.0,0.0,A
021103008,ELETRODIAGNOSTICO CINETICO FUNCIONAL,2,06,1.26,130.0,0.0,A
021103009,"ELETROMIOGRAFIA DINAMICA, AVALIACAO CINETICA, CINEMATICA E D",2,06,1.26,130.0,0.0,A
021104001,AMNIOSCOPIA,2,06,1.69,60.0,9.0,A
021104002,COLPOSCOPIA,2,06,3.38,130.0,10.0,A
021104003,EXAME MICROBIOLOGICO A FRESCO DO CONTEUDO CERVICO-VAGINAL,2,06,2.8,130.0,10.0,A
021104004,HISTEROSCOPIA (DIAGNOSTICA),2,06,25.0,130.0,10.0,A
021104005,PERSUFLACAO TUBARIA (DIAGNOSTICA),2,06,1.69,60.0,9.0,A
021104006,TOCOCARDIOGRAFIA ANTE-PARTO,2,06,1.69,60.0,9.0,A
021105002,ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO,2,06,11.34,130.0,0.0,A
021105003,ELETROENCEFALOGRAMA EM SONO INDUZIDO C/ OU S/ MEDICAMENTO (E,2,06,25.0,130.0,0.0,A
021105004,ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FO,2,06,25.0,130.0,0.0,A
021105005,ELETROENCEFALOGRAMA QUANTITATIVO C/ MAPEAMENTO (EEG),2,06,25.0,130.0,0.0,A
021105006,ELETROMIOGRAMA (EMG),2,06,27.0,130.0,0.0,A
021105007,ELETROMIOGRAMA C/ ESTUDO DE FIBRA UNICA,2,06,27.0,130.0,0.0,A
021105008,ELETRONEUROMIOGRAMA (ENMG),2,06,27.0,130.0,0.0,A
021105010,POLISSONOGRAFIA,3,06,125.0,130.0,0.0,A
021105011,POTENCIAL EVOCADO AUDITIVO,2,06,4.06,130.0,0.0,A
021105012,POTENCIAL EVOCADO VISUAL / OCCIPTO,2,06,4.06,130.0,0.0,A
021105013,POTENCIAL SOMATO-SENSITIVO,2,06,4.06,130.0,0.0,A
021105015,VIDEO-ELETROENCEFALOGRAMA C/ REGISTRO PROLONGADO,2,06,27.0,130.0,0.0,A
021106001,BIOMETRIA ULTRASSONICA (MONOCULAR),2,06,24.24,130.0,0.0,A
021106002,BIOMICROSCOPIA DE FUNDO DE OLHO,2,06,12.34,130.0,0.0,A
021106003,CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRAFICO,2,06,40.0,130.0,0.0,A
021106005,CERATOMETRIA,2,06,3.37,130.0,0.0,A
021106006,CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),2,06,10.11,130.0,0.0,A
021106007,ELETRO-OCULOGRAFIA,2,06,24.24,130.0,0.0,A
021106008,ELETRORETINOGRAFIA,2,06,24.24,130.0,0.0,A
021106009,ESTESIOMETRIA,2,06,3.37,130.0,0.0,A
021106010,FUNDOSCOPIA,2,06,3.37,130.0,0.0,A
021106011,GONIOSCOPIA,2,06,6.74,130.0,0.0,A
021106012,MAPEAMENTO DE RETINA,2,06,24.24,130.0,0.0,A
021106013,MEDIDA DE OFUSCAMENTO E CONTRASTE,2,06,3.37,130.0,0.0,A
021106014,MICROSCOPIA ESPECULAR DE CORNEA,2,06,24.24,130.0,0.0,A
021106015,POTENCIAL DE ACUIDADE VISUAL,2,06,3.37,130.0,0.0,A
021106016,POTENCIAL VISUAL EVOCADO,2,06,24.24,130.0,0.0,A
021106017,RETINOGRAFIA COLORIDA BINOCULAR,2,06,24.68,130.0,0.0,A
021106018,RETINOGRAFIA FLUORESCENTE BINOCULAR,2,06,64.0,130.0,0.0,A
021106020,TESTE DE PROVOCACAO DE GLAUCOMA,2,06,6.74,130.0,0.0,A
021106021,TESTE DE SCHIRMER,2,06,3.37,130.0,0.0,A
021106022,TESTE DE VISAO DE CORES,2,06,3.37,130.0,0.0,A
021106023,TESTE ORTOPTICO,2,06,12.34,130.0,0.0,A
021106024,TESTE P/ ADAPTACAO DE LENTE DE CONTATO,2,06,12.34,130.0,0.0,A
021106025,TONOMETRIA,2,06,3.37,130.0,0.0,A
021106026,TOPOGRAFIA COMPUTADORIZADA DE CORNEA,2,06,24.24,130.0,0.0,A
021106027,TRIAGEM OFTALMOLOGICA,1,01,0.0,130.0,4.0,A
021106028,TOMOGRAFIA DE COERENCIA OPTICA,2,04,48.0,130.0,18.0,A
021107001,ANALISE ACUSTICA DA VOZ POR MEIO DE LABORATORIO DE VOZ,2,06,4.11,130.0,0.0,A
021107002,AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),2,06,21.0,130.0,0.0,A
021107003,AUDIOMETRIA EM CAMPO LIVRE,2,06,20.13,130.0,0.0,A
021107004,AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),2,06,21.0,130.0,0.0,A
021107005,AVALIACAO AUDITIVA COMPORTAMENTAL,2,06,18.0,130.0,0.0,A
021107006,AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,2,06,4.11,10.0,0.0,A
021107007,AVALIACAO DE LINGUAGEM ORAL,2,06,4.11,130.0,0.0,A
021107008,AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,2,06,4.11,130.0,0.0,A
021107009,AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,2,06,24.75,130.0,3.0,A
021107010,AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,3,06,46.56,130.0,0.0,A
021107011,AVALIACAO VOCAL,2,06,4.11,130.0,0.0,A
021107012,ELETROCOCLEOGRAFIA,2,06,4.25,130.0,0.0,A
021107013,ELETROGUSTOMETRIA,2,06,1.37,130.0,0.0,A
021107014,EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE,2,06,13.51,1.0,0.0,A
021107015,ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PROD,2,06,46.88,130.0,0.0,A
021107016,ESTUDO TOPODIAGNOSTICO DA PARALISIA FACIAL,2,06,8.1,130.0,0.0,A
021107017,EXAME DE ORGANIZACAO PERCEPTIVA,2,06,4.11,130.0,0.0,A
021107018,EXAME NEUROPSICOMOTOR EVOLUTIVO,2,06,4.11,130.0,0.0,A
021107019,GUSTOMETRIA,2,06,1.92,130.0,0.0,A
021107020,IMITANCIOMETRIA,2,06,23.0,130.0,0.0,A
021107021,LOGOAUDIOMETRIA (LDV-IRF-LRF),2,06,26.25,130.0,0.0,A
